01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2021,Idanha-a-Nova,Município,35-44,,, pessoas,,73.2
2021,Idanha-a-Nova,Município,45-54,,, pessoas,,68.8
2021,Idanha-a-Nova,Município,55 ou mais anos,,, pessoas,,100.2
2021,Idanha-a-Nova,Município,Menos de 25 anos,,, pessoas,,38.6
2021,Idanha-a-Nova,Município,Total,,, pessoas,,333.4
2021,Ílhavo,Município,25-34,,, pessoas,,255.9
2021,Ílhavo,Município,35-44,,, pessoas,,237.2
2021,Ílhavo,Município,45-54,,, pessoas,,250.1
2021,Ílhavo,Município,55 ou mais anos,,, pessoas,,378.6
2021,Ílhavo,Município,Menos de 25 anos,,, pessoas,,124.3
2021,Ílhavo,Município,Total,,, pessoas,,1246.1
2021,Lagoa,Município,25-34,,, pessoas,,296.8
2021,Lagoa,Município,35-44,,, pessoas,,276.9
2021,Lagoa,Município,45-54,,, pessoas,,316.1
2021,Lagoa,Município,55 ou mais anos,,, pessoas,,320.3
2021,Lagoa,Município,Menos de 25 anos,,, pessoas,,154.1
2021,Lagoa,Município,Total,,, pessoas,,1364.1
2021,Lagoa [R.A.A.],Município,25-34,,, pessoas,x,
2021,Lagoa [R.A.A.],Município,35-44,,, pessoas,x,
2021,Lagoa [R.A.A.],Município,45-54,,, pessoas,x,
2021,Lagoa [R.A.A.],Município,55 ou mais anos,,, pessoas,x,
2021,Lagoa [R.A.A.],Município,Menos de 25 anos,,, pessoas,x,
2021,Lagoa [R.A.A.],Município,Total,,, pessoas,x,
2021,Lagos,Município,25-34,,, pessoas,,381.0
2021,Lagos,Município,35-44,,, pessoas,,358.7
2021,Lagos,Município,45-54,,, pessoas,,349.3
2021,Lagos,Município,55 ou mais anos,,, pessoas,,373.9
2021,Lagos,Município,Menos de 25 anos,,, pessoas,,169.0
2021,Lagos,Município,Total,,, pessoas,,1631.9
2021,Lajes das Flores,Município,25-34,,, pessoas,x,
2021,Lajes das Flores,Município,35-44,,, pessoas,x,
2021,Lajes das Flores,Município,45-54,,, pessoas,x,
2021,Lajes das Flores,Município,55 ou mais anos,,, pessoas,x,
2021,Lajes das Flores,Município,Menos de 25 anos,,, pessoas,x,
2021,Lajes das Flores,Município,Total,,, pessoas,x,
2021,Lajes do Pico,Município,25-34,,, pessoas,x,
2021,Lajes do Pico,Município,35-44,,, pessoas,x,
2021,Lajes do Pico,Município,45-54,,, pessoas,x,
2021,Lajes do Pico,Município,55 ou mais anos,,, pessoas,x,
2021,Lajes do Pico,Município,Menos de 25 anos,,, pessoas,x,
2021,Lajes do Pico,Município,Total,,, pessoas,x,
2021,Lamego,Município,25-34,,, pessoas,,268.0
2021,Lamego,Município,35-44,,, pessoas,,282.4
2021,Lamego,Município,45-54,,, pessoas,,399.0
2021,Lamego,Município,55 ou mais anos,,, pessoas,,529.7
2021,Lamego,Município,Menos de 25 anos,,, pessoas,,191.8
2021,Lamego,Município,Total,,, pessoas,,1670.8
2021,Leiria,Município,25-34,,, pessoas,,688.5
2021,Leiria,Município,35-44,,, pessoas,,648.2
2021,Leiria,Município,45-54,,, pessoas,,659.3
2021,Leiria,Município,55 ou mais anos,,, pessoas,,789.2
2021,Leiria,Município,Menos de 25 anos,,, pessoas,,371.3
2021,Leiria,Município,Total,,, pessoas,,3156.4
2021,Lisboa,Município,25-34,,, pessoas,,5665.3
2021,Lisboa,Município,35-44,,, pessoas,,5269.5
2021,Lisboa,Município,45-54,,, pessoas,,4593.3
2021,Lisboa,Município,55 ou mais anos,,, pessoas,,5049.9
2021,Lisboa,Município,Menos de 25 anos,,, pessoas,,2233.5
2021,Lisboa,Município,Total,,, pessoas,,22811.6
2021,Loulé,Município,25-34,,, pessoas,,965.2
2021,Loulé,Município,35-44,,, pessoas,,904.8
2021,Loulé,Município,45-54,,, pessoas,,784.2
2021,Loulé,Município,55 ou mais anos,,, pessoas,,796.2
2021,Loulé,Município,Menos de 25 anos,,, pessoas,,372.3
2021,Loulé,Município,Total,,, pessoas,,3822.6
2021,Loures,Município,25-34,,, pessoas,,1807.9
2021,Loures,Município,35-44,,, pessoas,,1842.3
2021,Loures,Município,45-54,,, pessoas,,1593.3
2021,Loures,Município,55 ou mais anos,,, pessoas,,1847.9
2021,Loures,Município,Menos de 25 anos,,, pessoas,,810.8
2021,Loures,Município,Total,,, pessoas,,7902.3
2021,Lourinhã,Município,25-34,,, pessoas,,152.8
2021,Lourinhã,Município,35-44,,, pessoas,,168.9
2021,Lourinhã,Município,45-54,,, pessoas,,155.7
2021,Lourinhã,Município,55 ou mais anos,,, pessoas,,177.5
2021,Lourinhã,Município,Menos de 25 anos,,, pessoas,,94.0
2021,Lourinhã,Município,Total,,, pessoas,,748.8
2021,Lousã,Município,25-34,,, pessoas,,108.2
2021,Lousã,Município,35-44,,, pessoas,,110.9
2021,Lousã,Município,45-54,,, pessoas,,119.2
2021,Lousã,Município,55 ou mais anos,,, pessoas,,136.6
2021,Lousã,Município,Menos de 25 anos,,, pessoas,,80.2
2021,Lousã,Município,Total,,, pessoas,,555.0
2021,Lousada,Município,25-34,,, pessoas,,268.3
2021,Lousada,Município,35-44,,, pessoas,,252.7
2021,Lousada,Município,45-54,,, pessoas,,308.3
2021,Lousada,Município,55 ou mais anos,,, pessoas,,561.4
2021,Lousada,Município,Menos de 25 anos,,, pessoas,,202.0
2021,Lousada,Município,Total,,, pessoas,,1592.6
2021,Mação,Município,25-34,,, pessoas,,24.3
2021,Mação,Município,35-44,,, pessoas,,23.3
2021,Mação,Município,45-54,,, pessoas,,40.9
2021,Mação,Município,55 ou mais anos,,, pessoas,,47.9
2021,Mação,Município,Menos de 25 anos,,, pessoas,,24.3
2021,Mação,Município,Total,,, pessoas,,160.8
2021,Macedo de Cavaleiros,Município,25-34,,, pessoas,,100.6
2021,Macedo de Cavaleiros,Município,35-44,,, pessoas,,92.2
2021,Macedo de Cavaleiros,Município,45-54,,, pessoas,,93.1
2021,Macedo de Cavaleiros,Município,55 ou mais anos,,, pessoas,,140.9
2021,Macedo de Cavaleiros,Município,Menos de 25 anos,,, pessoas,,72.1
2021,Macedo de Cavaleiros,Município,Total,,, pessoas,,498.8
2021,Machico,Município,25-34,,, pessoas,x,
2021,Machico,Município,35-44,,, pessoas,x,
2021,Machico,Município,45-54,,, pessoas,x,
2021,Machico,Município,55 ou mais anos,,, pessoas,x,
2021,Machico,Município,Menos de 25 anos,,, pessoas,x,
2021,Machico,Município,Total,,, pessoas,x,
2021,Madalena,Município,25-34,,, pessoas,x,
2021,Madalena,Município,35-44,,, pessoas,x,
2021,Madalena,Município,45-54,,, pessoas,x,
2021,Madalena,Município,55 ou mais anos,,, pessoas,x,
2021,Madalena,Município,Menos de 25 anos,,, pessoas,x,
2021,Madalena,Município,Total,,, pessoas,x,
2021,Mafra,Município,25-34,,, pessoas,,366.0
2021,Mafra,Município,35-44,,, pessoas,,491.2
2021,Mafra,Município,45-54,,, pessoas,,518.5
2021,Mafra,Município,55 ou mais anos,,, pessoas,,490.3
2021,Mafra,Município,Menos de 25 anos,,, pessoas,,194.4
2021,Mafra,Município,Total,,, pessoas,,2060.4
2021,Maia,Município,25-34,,, pessoas,,867.8
2021,Maia,Município,35-44,,, pessoas,,995.8
2021,Maia,Município,45-54,,, pessoas,,1087.1
2021,Maia,Município,55 ou mais anos,,, pessoas,,1445.0
2021,Maia,Município,Menos de 25 anos,,, pessoas,,518.3
2021,Maia,Município,Total,,, pessoas,,4914.0
2021,Mangualde,Município,25-34,,, pessoas,,105.7
2021,Mangualde,Município,35-44,,, pessoas,,115.1
2021,Mangualde,Município,45-54,,, pessoas,,131.8
2021,Mangualde,Município,55 ou mais anos,,, pessoas,,206.2
2021,Mangualde,Município,Menos de 25 anos,,, pessoas,,80.1
2021,Mangualde,Município,Total,,, pessoas,,638.8
2021,Manteigas,Município,25-34,,, pessoas,,13.7
2021,Manteigas,Município,35-44,,, pessoas,,16.7
2021,Manteigas,Município,45-54,,, pessoas,,22.6
2021,Manteigas,Município,55 ou mais anos,,, pessoas,,25.1
2021,Manteigas,Município,Menos de 25 anos,,, pessoas,,8.8
2021,Manteigas,Município,Total,,, pessoas,,86.8
2021,Marco de Canaveses,Município,25-34,,, pessoas,,443.1
2021,Marco de Canaveses,Município,35-44,,, pessoas,,434.3
2021,Marco de Canaveses,Município,45-54,,, pessoas,,611.5
2021,Marco de Canaveses,Município,55 ou mais anos,,, pessoas,,873.3
2021,Marco de Canaveses,Município,Menos de 25 anos,,, pessoas,,370.3
2021,Marco de Canaveses,Município,Total,,, pessoas,,2732.4
2021,Marinha Grande,Município,25-34,,, pessoas,,295.8
2021,Marinha Grande,Município,35-44,,, pessoas,,330.5
2021,Marinha Grande,Município,45-54,,, pessoas,,341.4
2021,Marinha Grande,Município,55 ou mais anos,,, pessoas,,330.6
2021,Marinha Grande,Município,Menos de 25 anos,,, pessoas,,148.9
2021,Marinha Grande,Município,Total,,, pessoas,,1447.2
2021,Marvão,Município,25-34,,, pessoas,,17.1
2021,Marvão,Município,35-44,,, pessoas,,18.8
2021,Marvão,Município,45-54,,, pessoas,,15.8
2021,Marvão,Município,55 ou mais anos,,, pessoas,,20.9
2021,Marvão,Município,Menos de 25 anos,,, pessoas,,13.0
2021,Marvão,Município,Total,,, pessoas,,85.7
2021,Matosinhos,Município,25-34,,, pessoas,,1386.2
2021,Matosinhos,Município,35-44,,, pessoas,,1474.0
2021,Matosinhos,Município,45-54,,, pessoas,,1619.4
2021,Matosinhos,Município,55 ou mais anos,,, pessoas,,2769.9
2021,Matosinhos,Município,Menos de 25 anos,,, pessoas,,652.5
2021,Matosinhos,Município,Total,,, pessoas,,7902.0
2021,Mealhada,Município,25-34,,, pessoas,,71.3
2021,Mealhada,Município,35-44,,, pessoas,,75.3
2021,Mealhada,Município,45-54,,, pessoas,,85.3
2021,Mealhada,Município,55 ou mais anos,,, pessoas,,108.4
2021,Mealhada,Município,Menos de 25 anos,,, pessoas,,47.8
2021,Mealhada,Município,Total,,, pessoas,,388.1
2021,Mêda,Município,25-34,,, pessoas,,20.8
2021,Mêda,Município,35-44,,, pessoas,,20.6
2021,Mêda,Município,45-54,,, pessoas,,13.6
2021,Mêda,Município,55 ou mais anos,,, pessoas,,19.1
2021,Mêda,Município,Menos de 25 anos,,, pessoas,,14.9
2021,Mêda,Município,Total,,, pessoas,,89.0
2021,Melgaço,Município,25-34,,, pessoas,,25.3
2021,Melgaço,Município,35-44,,, pessoas,,18.7
2021,Melgaço,Município,45-54,,, pessoas,,23.4
2021,Melgaço,Município,55 ou mais anos,,, pessoas,,31.6
2021,Melgaço,Município,Menos de 25 anos,,, pessoas,,12.9
2021,Melgaço,Município,Total,,, pessoas,,111.9
2021,Mértola,Município,25-34,,, pessoas,,35.7
2021,Mértola,Município,35-44,,, pessoas,,34.5
2021,Mértola,Município,45-54,,, pessoas,,49.5
2021,Mértola,Município,55 ou mais anos,,, pessoas,,80.4
2021,Mértola,Município,Menos de 25 anos,,, pessoas,,17.8
2021,Mértola,Município,Total,,, pessoas,,217.8
2021,Mesão Frio,Município,25-34,,, pessoas,,33.3
2021,Mesão Frio,Município,35-44,,, pessoas,,43.9
2021,Mesão Frio,Município,45-54,,, pessoas,,60.9
2021,Mesão Frio,Município,55 ou mais anos,,, pessoas,,97.0
2021,Mesão Frio,Município,Menos de 25 anos,,, pessoas,,26.3
2021,Mesão Frio,Município,Total,,, pessoas,,261.5
2021,Mira,Município,25-34,,, pessoas,,72.4
2021,Mira,Município,35-44,,, pessoas,,73.2
2021,Mira,Município,45-54,,, pessoas,,65.8
2021,Mira,Município,55 ou mais anos,,, pessoas,,90.8
2021,Mira,Município,Menos de 25 anos,,, pessoas,,43.7
2021,Mira,Município,Total,,, pessoas,,345.8
2021,Miranda do Corvo,Município,25-34,,, pessoas,,58.3
2021,Miranda do Corvo,Município,35-44,,, pessoas,,53.7
2021,Miranda do Corvo,Município,45-54,,, pessoas,,58.3
2021,Miranda do Corvo,Município,55 ou mais anos,,, pessoas,,78.5
2021,Miranda do Corvo,Município,Menos de 25 anos,,, pessoas,,48.0
2021,Miranda do Corvo,Município,Total,,, pessoas,,296.8
2021,Miranda do Douro,Município,25-34,,, pessoas,,33.4
2021,Miranda do Douro,Município,35-44,,, pessoas,,31.9
2021,Miranda do Douro,Município,45-54,,, pessoas,,37.5
2021,Miranda do Douro,Município,55 ou mais anos,,, pessoas,,42.8
2021,Miranda do Douro,Município,Menos de 25 anos,,, pessoas,,21.5
2021,Miranda do Douro,Município,Total,,, pessoas,,167.2
2021,Mirandela,Município,25-34,,, pessoas,,174.1
2021,Mirandela,Município,35-44,,, pessoas,,139.2
2021,Mirandela,Município,45-54,,, pessoas,,159.9
2021,Mirandela,Município,55 ou mais anos,,, pessoas,,226.3
2021,Mirandela,Município,Menos de 25 anos,,, pessoas,,109.6
2021,Mirandela,Município,Total,,, pessoas,,809.1
2021,Mogadouro,Município,25-34,,, pessoas,,43.3
2021,Mogadouro,Município,35-44,,, pessoas,,52.6
2021,Mogadouro,Município,45-54,,, pessoas,,70.4
2021,Mogadouro,Município,55 ou mais anos,,, pessoas,,101.8
2021,Mogadouro,Município,Menos de 25 anos,,, pessoas,,29.9
2021,Mogadouro,Município,Total,,, pessoas,,297.9
2021,Moimenta da Beira,Município,25-34,,, pessoas,,116.5
2021,Moimenta da Beira,Município,35-44,,, pessoas,,139.8
2021,Moimenta da Beira,Município,45-54,,, pessoas,,124.0
2021,Moimenta da Beira,Município,55 ou mais anos,,, pessoas,,216.1
2021,Moimenta da Beira,Município,Menos de 25 anos,,, pessoas,,95.0
2021,Moimenta da Beira,Município,Total,,, pessoas,,691.4
2021,Moita,Município,25-34,,, pessoas,,695.2
2021,Moita,Município,35-44,,, pessoas,,694.6
2021,Moita,Município,45-54,,, pessoas,,613.4
2021,Moita,Município,55 ou mais anos,,, pessoas,,712.0
2021,Moita,Município,Menos de 25 anos,,, pessoas,,292.9
2021,Moita,Município,Total,,, pessoas,,3008.1
2021,Monção,Município,25-34,,, pessoas,,68.1
2021,Monção,Município,35-44,,, pessoas,,80.2
2021,Monção,Município,45-54,,, pessoas,,88.5
2021,Monção,Município,55 ou mais anos,,, pessoas,,114.3
2021,Monção,Município,Menos de 25 anos,,, pessoas,,38.8
2021,Monção,Município,Total,,, pessoas,,389.9
2021,Monchique,Município,25-34,,, pessoas,,29.8
2021,Monchique,Município,35-44,,, pessoas,,24.4
2021,Monchique,Município,45-54,,, pessoas,,40.3
2021,Monchique,Município,55 ou mais anos,,, pessoas,,68.3
2021,Monchique,Município,Menos de 25 anos,,, pessoas,,16.8
2021,Monchique,Município,Total,,, pessoas,,179.8
2021,Mondim de Basto,Município,25-34,,, pessoas,,39.3
2021,Mondim de Basto,Município,35-44,,, pessoas,,45.0
2021,Mondim de Basto,Município,45-54,,, pessoas,,60.8
2021,Mondim de Basto,Município,55 ou mais anos,,, pessoas,,98.9
2021,Mondim de Basto,Município,Menos de 25 anos,,, pessoas,,28.9
2021,Mondim de Basto,Município,Total,,, pessoas,,272.9
2021,Monforte,Município,25-34,,, pessoas,,34.9
2021,Monforte,Município,35-44,,, pessoas,,36.2
2021,Monforte,Município,45-54,,, pessoas,,19.8
2021,Monforte,Município,55 ou mais anos,,, pessoas,,19.8
2021,Monforte,Município,Menos de 25 anos,,, pessoas,,27.8
2021,Monforte,Município,Total,,, pessoas,,138.4
2021,Montalegre,Município,25-34,,, pessoas,,38.5
2021,Montalegre,Município,35-44,,, pessoas,,45.4
2021,Montalegre,Município,45-54,,, pessoas,,59.5
2021,Montalegre,Município,55 ou mais anos,,, pessoas,,120.4
2021,Montalegre,Município,Menos de 25 anos,,, pessoas,,33.8
2021,Montalegre,Município,Total,,, pessoas,,297.7
2021,Montemor-o-Novo,Município,25-34,,, pessoas,,58.4
2021,Montemor-o-Novo,Município,35-44,,, pessoas,,63.3
2021,Montemor-o-Novo,Município,45-54,,, pessoas,,63.9
2021,Montemor-o-Novo,Município,55 ou mais anos,,, pessoas,,61.4
2021,Montemor-o-Novo,Município,Menos de 25 anos,,, pessoas,,35.3
2021,Montemor-o-Novo,Município,Total,,, pessoas,,282.4
2021,Montemor-o-Velho,Município,25-34,,, pessoas,,145.3
2021,Montemor-o-Velho,Município,35-44,,, pessoas,,137.3
2021,Montemor-o-Velho,Município,45-54,,, pessoas,,130.8
2021,Montemor-o-Velho,Município,55 ou mais anos,,, pessoas,,173.3
2021,Montemor-o-Velho,Município,Menos de 25 anos,,, pessoas,,92.1
2021,Montemor-o-Velho,Município,Total,,, pessoas,,678.8
2021,Montijo,Município,25-34,,, pessoas,,519.2
2021,Montijo,Município,35-44,,, pessoas,,578.4
2021,Montijo,Município,45-54,,, pessoas,,483.5
2021,Montijo,Município,55 ou mais anos,,, pessoas,,492.1
2021,Montijo,Município,Menos de 25 anos,,, pessoas,,227.9
2021,Montijo,Município,Total,,, pessoas,,2301.1
2021,Mora,Município,25-34,,, pessoas,,14.5
2021,Mora,Município,35-44,,, pessoas,,9.7
2021,Mora,Município,45-54,,, pessoas,,12.8
2021,Mora,Município,55 ou mais anos,,, pessoas,,26.3
2021,Mora,Município,Menos de 25 anos,,, pessoas,,13.0
2021,Mora,Município,Total,,, pessoas,,76.3
2021,Mortágua,Município,25-34,,, pessoas,,27.2
2021,Mortágua,Município,35-44,,, pessoas,,23.6
2021,Mortágua,Município,45-54,,, pessoas,,19.9
2021,Mortágua,Município,55 ou mais anos,,, pessoas,,32.8
2021,Mortágua,Município,Menos de 25 anos,,, pessoas,,18.0
2021,Mortágua,Município,Total,,, pessoas,,121.5
2021,Moura,Município,25-34,,, pessoas,,190.8
2021,Moura,Município,35-44,,, pessoas,,198.7
2021,Moura,Município,45-54,,, pessoas,,175.8
2021,Moura,Município,55 ou mais anos,,, pessoas,,203.2
2021,Moura,Município,Menos de 25 anos,,, pessoas,,185.9
2021,Moura,Município,Total,,, pessoas,,954.3
2021,Mourão,Município,25-34,,, pessoas,,41.1
2021,Mourão,Município,35-44,,, pessoas,,41.4
2021,Mourão,Município,45-54,,, pessoas,,38.1
2021,Mourão,Município,55 ou mais anos,,, pessoas,,32.3
2021,Mourão,Município,Menos de 25 anos,,, pessoas,,34.4
2021,Mourão,Município,Total,,, pessoas,,187.3
2021,Murça,Município,25-34,,, pessoas,,54.2
2021,Murça,Município,35-44,,, pessoas,,55.5
2021,Murça,Município,45-54,,, pessoas,,83.6
2021,Murça,Município,55 ou mais anos,,, pessoas,,146.4
2021,Murça,Município,Menos de 25 anos,,, pessoas,,29.4
2021,Murça,Município,Total,,, pessoas,,369.1
2021,Murtosa,Município,25-34,,, pessoas,,49.8
2021,Murtosa,Município,35-44,,, pessoas,,41.6
2021,Murtosa,Município,45-54,,, pessoas,,49.9
2021,Murtosa,Município,55 ou mais anos,,, pessoas,,62.0
2021,Murtosa,Município,Menos de 25 anos,,, pessoas,,23.9
2021,Murtosa,Município,Total,,, pessoas,,227.2
2021,Nazaré,Município,25-34,,, pessoas,,85.3
2021,Nazaré,Município,35-44,,, pessoas,,92.8
2021,Nazaré,Município,45-54,,, pessoas,,91.9
2021,Nazaré,Município,55 ou mais anos,,, pessoas,,124.5
2021,Nazaré,Município,Menos de 25 anos,,, pessoas,,50.8
2021,Nazaré,Município,Total,,, pessoas,,445.3
2021,Nelas,Município,25-34,,, pessoas,,76.1
2021,Nelas,Município,35-44,,, pessoas,,82.9
2021,Nelas,Município,45-54,,, pessoas,,84.7
2021,Nelas,Município,55 ou mais anos,,, pessoas,,140.9
2021,Nelas,Município,Menos de 25 anos,,, pessoas,,48.8
2021,Nelas,Município,Total,,, pessoas,,433.3
2021,Nisa,Município,25-34,,, pessoas,,31.4
2021,Nisa,Município,35-44,,, pessoas,,35.3
2021,Nisa,Município,45-54,,, pessoas,,44.8
2021,Nisa,Município,55 ou mais anos,,, pessoas,,52.8
2021,Nisa,Município,Menos de 25 anos,,, pessoas,,28.8
2021,Nisa,Município,Total,,, pessoas,,193.0
2021,Nordeste,Município,25-34,,, pessoas,x,
2021,Nordeste,Município,35-44,,, pessoas,x,
2021,Nordeste,Município,45-54,,, pessoas,x,
2021,Nordeste,Município,55 ou mais anos,,, pessoas,x,
2021,Nordeste,Município,Menos de 25 anos,,, pessoas,x,
2021,Nordeste,Município,Total,,, pessoas,x,
2021,Óbidos,Município,25-34,,, pessoas,,44.2
2021,Óbidos,Município,35-44,,, pessoas,,52.3
2021,Óbidos,Município,45-54,,, pessoas,,67.1
2021,Óbidos,Município,55 ou mais anos,,, pessoas,,82.1
2021,Óbidos,Município,Menos de 25 anos,,, pessoas,,26.5
2021,Óbidos,Município,Total,,, pessoas,,272.2
2021,Odemira,Município,25-34,,, pessoas,,428.8
2021,Odemira,Município,35-44,,, pessoas,,354.9
2021,Odemira,Município,45-54,,, pessoas,,273.8
2021,Odemira,Município,55 ou mais anos,,, pessoas,,267.3
2021,Odemira,Município,Menos de 25 anos,,, pessoas,,106.8
2021,Odemira,Município,Total,,, pessoas,,1431.6
2021,Odivelas,Município,25-34,,, pessoas,,1254.1
2021,Odivelas,Município,35-44,,, pessoas,,1319.9
2021,Odivelas,Município,45-54,,, pessoas,,1110.5
2021,Odivelas,Município,55 ou mais anos,,, pessoas,,1074.7
2021,Odivelas,Município,Menos de 25 anos,,, pessoas,,519.3
2021,Odivelas,Município,Total,,, pessoas,,5278.4
2021,Oeiras,Município,25-34,,, pessoas,,1067.0
2021,Oeiras,Município,35-44,,, pessoas,,1167.7
2021,Oeiras,Município,45-54,,, pessoas,,1232.3
2021,Oeiras,Município,55 ou mais anos,,, pessoas,,1402.1
2021,Oeiras,Município,Menos de 25 anos,,, pessoas,,463.8
2021,Oeiras,Município,Total,,, pessoas,,5332.8
2021,Oleiros,Município,25-34,,, pessoas,,14.6
2021,Oleiros,Município,35-44,,, pessoas,,9.8
2021,Oleiros,Município,45-54,,, pessoas,,11.7
2021,Oleiros,Município,55 ou mais anos,,, pessoas,,32.8
2021,Oleiros,Município,Menos de 25 anos,,, pessoas,,11.3
2021,Oleiros,Município,Total,,, pessoas,,80.1
2021,Olhão,Município,25-34,,, pessoas,,398.5
2021,Olhão,Município,35-44,,, pessoas,,415.3
2021,Olhão,Município,45-54,,, pessoas,,356.3
2021,Olhão,Município,55 ou mais anos,,, pessoas,,367.5
2021,Olhão,Município,Menos de 25 anos,,, pessoas,,217.3
2021,Olhão,Município,Total,,, pessoas,,1754.8
2021,Oliveira de Azeméis,Município,25-34,,, pessoas,,360.8
2021,Oliveira de Azeméis,Município,35-44,,, pessoas,,340.3
2021,Oliveira de Azeméis,Município,45-54,,, pessoas,,369.2
2021,Oliveira de Azeméis,Município,55 ou mais anos,,, pessoas,,558.2
2021,Oliveira de Azeméis,Município,Menos de 25 anos,,, pessoas,,268.9
2021,Oliveira de Azeméis,Município,Total,,, pessoas,,1897.4
2021,Oliveira de Frades,Município,25-34,,, pessoas,,62.6
2021,Oliveira de Frades,Município,35-44,,, pessoas,,72.8
